time,location,temperature_2m,precipitation,rain,wind_speed_10m,wind_gusts_10m,weather_code
2026-06-18T18:00,Brussels,31.7,0.0,0.0,4.6,23.0,1
2026-06-18T19:00,Brussels,31.6,0.0,0.0,1.8,18.7,2
2026-06-18T20:00,Brussels,29.7,0.0,0.0,10.2,16.2,3
2026-06-18T21:00,Brussels,27.8,0.0,0.0,9.0,28.1,3
2026-06-18T22:00,Brussels,26.6,0.0,0.0,8.6,22.0,3
2026-06-18T23:00,Brussels,25.8,0.0,0.0,6.7,20.2,3
2026-06-19T00:00,Brussels,25.5,0.0,0.0,8.7,21.6,3
2026-06-19T01:00,Brussels,24.3,0.0,0.0,9.4,21.6,3
2026-06-19T02:00,Brussels,20.5,0.0,0.0,12.2,21.2,3
2026-06-19T03:00,Brussels,20.6,0.0,0.0,13.3,26.3,3
2026-06-19T04:00,Brussels,20.7,0.0,0.0,12.7,25.9,2
2026-06-19T05:00,Brussels,20.9,0.0,0.0,13.5,27.7,1
2026-06-19T06:00,Brussels,21.3,0.0,0.0,11.2,27.0,1
2026-06-19T07:00,Brussels,21.9,0.0,0.0,10.2,22.0,0
2026-06-19T08:00,Brussels,23.0,0.0,0.0,11.8,20.5,0
2026-06-19T09:00,Brussels,24.9,0.0,0.0,11.1,25.2,1
2026-06-19T10:00,Brussels,26.6,0.0,0.0,10.6,26.3,0
2026-06-19T11:00,Brussels,28.8,0.0,0.0,13.2,32.0,0
2026-06-19T12:00,Brussels,30.2,0.0,0.0,13.8,34.2,1
2026-06-19T13:00,Brussels,30.8,0.0,0.0,14.0,35.3,3
2026-06-19T14:00,Brussels,31.1,0.0,0.0,10.3,34.9,0
2026-06-19T15:00,Brussels,32.5,0.0,0.0,10.0,27.4,1
2026-06-19T16:00,Brussels,32.9,0.1,0.1,12.3,31.7,51
2026-06-19T17:00,Brussels,29.1,0.0,0.0,22.7,46.4,3
2026-06-19T18:00,Brussels,23.8,3.7,3.7,8.9,65.2,63
2026-06-19T19:00,Brussels,25.7,0.0,0.0,9.4,24.8,2
2026-06-19T20:00,Brussels,27.1,0.0,0.0,4.8,22.3,2
2026-06-19T21:00,Brussels,26.1,0.2,0.2,6.1,15.1,51
2026-06-19T22:00,Brussels,24.0,0.0,0.0,11.3,22.0,3
2026-06-19T23:00,Brussels,23.1,0.0,0.0,3.4,22.7,2
2026-06-20T00:00,Brussels,22.7,0.0,0.0,2.9,9.4,0
2026-06-20T01:00,Brussels,22.6,0.0,0.0,8.0,16.2,0
2026-06-20T02:00,Brussels,20.6,0.0,0.0,10.3,15.5,0
2026-06-20T03:00,Brussels,20.2,0.0,0.0,3.7,22.3,0
2026-06-20T04:00,Brussels,19.4,0.0,0.0,7.6,17.3,0
2026-06-20T05:00,Brussels,19.2,0.0,0.0,0.0,15.1,0
2026-06-20T06:00,Brussels,19.0,0.0,0.0,4.2,19.1,3
2026-06-20T07:00,Brussels,19.6,0.0,0.0,7.7,15.5,3
2026-06-20T08:00,Brussels,21.0,0.0,0.0,6.8,17.6,0
2026-06-20T09:00,Brussels,22.2,0.0,0.0,7.0,20.5,0
2026-06-20T10:00,Brussels,23.5,0.0,0.0,5.2,20.2,0
2026-06-20T11:00,Brussels,24.8,0.0,0.0,5.8,19.4,1
2026-06-20T12:00,Brussels,25.8,0.0,0.0,7.8,24.5,0
2026-06-20T13:00,Brussels,26.7,0.0,0.0,8.8,26.6,1
2026-06-20T14:00,Brussels,27.8,0.0,0.0,10.1,28.1,0
2026-06-20T15:00,Brussels,28.5,0.0,0.0,7.9,27.7,1
2026-06-20T16:00,Brussels,28.4,0.0,0.0,7.3,26.3,1
2026-06-20T17:00,Brussels,28.7,0.0,0.0,5.3,22.7,0
2026-06-20T18:00,Brussels,28.8,0.0,0.0,5.6,19.1,1
2026-06-20T19:00,Brussels,28.2,0.0,0.0,8.1,22.7,3
2026-06-20T20:00,Brussels,27.5,0.0,0.0,6.7,22.0,3
2026-06-20T21:00,Brussels,26.2,0.0,0.0,5.2,24.5,3
2026-06-20T22:00,Brussels,25.0,0.0,0.0,9.3,19.8,3
2026-06-20T23:00,Brussels,23.8,0.0,0.0,5.6,21.2,3
2026-06-21T00:00,Brussels,22.9,0.0,0.0,10.3,24.1,3
2026-06-21T01:00,Brussels,21.9,0.0,0.0,4.5,23.4,3
2026-06-21T02:00,Brussels,20.2,0.0,0.0,12.5,12.2,3
2026-06-21T03:00,Brussels,19.8,0.4,0.4,12.0,27.4,51
2026-06-21T04:00,Brussels,19.4,0.0,0.0,11.4,24.5,3
2026-06-21T05:00,Brussels,19.4,0.0,0.0,9.7,25.6,3
2026-06-21T06:00,Brussels,19.4,0.0,0.0,3.6,19.1,2
2026-06-21T07:00,Brussels,19.9,0.0,0.0,8.3,15.5,0
2026-06-21T08:00,Brussels,20.8,0.0,0.0,7.1,16.2,1
2026-06-21T09:00,Brussels,22.5,0.2,0.2,2.7,18.0,51
2026-06-21T10:00,Brussels,24.1,0.0,0.0,7.0,20.9,1
2026-06-21T11:00,Brussels,25.6,0.0,0.0,6.1,23.4,0
2026-06-21T12:00,Brussels,27.8,0.0,0.0,1.4,20.5,1
2026-06-21T13:00,Brussels,29.1,0.0,0.0,3.1,16.9,1
2026-06-21T14:00,Brussels,28.7,0.0,0.0,6.8,22.0,2
2026-06-21T15:00,Brussels,28.7,0.0,0.0,7.2,24.1,0
2026-06-21T16:00,Brussels,29.1,0.0,0.0,7.2,24.1,0
2026-06-21T17:00,Brussels,29.2,0.0,0.0,7.4,23.8,1
2026-06-21T18:00,Brussels,29.2,0.0,0.0,7.0,23.4,0
2026-06-21T19:00,Brussels,29.0,0.0,0.0,6.3,21.2,0
2026-06-21T20:00,Brussels,28.2,0.0,0.0,8.6,19.8,1
2026-06-21T21:00,Brussels,26.9,0.0,0.0,8.8,22.7,3
2026-06-21T22:00,Brussels,25.2,0.0,0.0,8.4,20.5,3
2026-06-21T23:00,Brussels,24.3,0.0,0.0,8.5,19.4,3
2026-06-22T00:00,Brussels,24.2,0.0,0.0,8.4,18.0,3
2026-06-22T01:00,Brussels,23.8,0.0,0.0,8.4,17.3,1
2026-06-22T02:00,Brussels,23.1,0.0,0.0,8.8,16.9,2
2026-06-22T03:00,Brussels,22.4,0.0,0.0,8.8,18.0,0
2026-06-22T04:00,Brussels,21.8,0.0,0.0,8.7,18.0,0
2026-06-22T05:00,Brussels,21.0,0.0,0.0,9.8,20.2,0
2026-06-22T06:00,Brussels,20.4,0.0,0.0,10.0,20.5,0
2026-06-22T07:00,Brussels,20.6,0.0,0.0,9.8,22.3,0
2026-06-22T08:00,Brussels,21.5,0.0,0.0,9.0,23.8,0
2026-06-22T09:00,Brussels,22.7,0.0,0.0,7.5,22.7,1
2026-06-22T10:00,Brussels,24.1,0.0,0.0,7.1,22.0,3
2026-06-22T11:00,Brussels,25.3,0.0,0.0,8.1,24.5,2
2026-06-22T12:00,Brussels,26.5,0.0,0.0,8.8,26.6,0
2026-06-22T13:00,Brussels,27.7,0.0,0.0,8.8,27.0,0
2026-06-22T14:00,Brussels,28.6,0.0,0.0,9.3,27.4,0
2026-06-22T15:00,Brussels,29.2,0.0,0.0,9.8,28.1,0
2026-06-22T16:00,Brussels,29.6,0.0,0.0,10.1,28.8,1
2026-06-22T17:00,Brussels,29.8,0.0,0.0,9.0,28.4,0
2026-06-22T18:00,Brussels,29.7,0.0,0.0,8.0,25.9,2
2026-06-22T19:00,Brussels,29.5,0.0,0.0,7.8,23.0,0
2026-06-22T20:00,Brussels,29.0,0.0,0.0,7.3,20.9,0
2026-06-22T21:00,Brussels,28.2,0.0,0.0,7.4,18.4,0
2026-06-22T22:00,Brussels,26.5,0.0,0.0,8.1,16.6,2
2026-06-22T23:00,Brussels,25.3,0.0,0.0,9.0,18.7,0
2026-06-23T00:00,Brussels,24.1,0.0,0.0,8.4,18.7,3
2026-06-23T01:00,Brussels,23.0,0.0,0.0,8.8,18.7,3
2026-06-23T02:00,Brussels,22.1,0.0,0.0,9.4,19.1,0
2026-06-23T03:00,Brussels,21.4,0.0,0.0,9.4,20.2,2
2026-06-23T04:00,Brussels,20.6,0.0,0.0,8.0,19.8,2
2026-06-23T05:00,Brussels,19.9,0.0,0.0,8.4,18.0,3
2026-06-23T06:00,Brussels,19.7,0.0,0.0,9.1,20.5,3
2026-06-23T07:00,Brussels,20.0,0.0,0.0,8.7,20.2,3
2026-06-23T08:00,Brussels,20.8,0.4,0.4,5.4,19.8,51
2026-06-23T09:00,Brussels,21.3,0.0,0.0,4.6,16.9,3
2026-06-23T10:00,Brussels,21.5,0.0,0.0,6.9,20.5,3
2026-06-23T11:00,Brussels,22.2,0.1,0.1,2.2,19.4,51
2026-06-23T12:00,Brussels,22.2,1.1,1.1,4.0,12.6,55
2026-06-23T13:00,Brussels,25.7,0.0,0.0,6.3,20.5,3
2026-06-23T14:00,Brussels,27.7,0.0,0.0,7.3,22.0,0
2026-06-23T15:00,Brussels,28.4,0.0,0.0,6.4,23.8,2
2026-06-23T16:00,Brussels,29.1,0.0,0.0,4.6,21.6,1
2026-06-23T17:00,Brussels,29.6,0.0,0.0,6.0,19.8,0
2026-06-23T18:00,Brussels,29.7,0.0,0.0,6.4,20.9,0
2026-06-23T19:00,Brussels,29.4,0.0,0.0,5.9,19.8,0
2026-06-23T20:00,Brussels,29.1,0.0,0.0,6.6,17.3,0
2026-06-23T21:00,Brussels,28.3,0.0,0.0,6.7,16.9,1
2026-06-23T22:00,Brussels,27.0,0.0,0.0,7.0,14.4,0
2026-06-23T23:00,Brussels,26.2,0.0,0.0,7.1,14.4,0
2026-06-24T00:00,Brussels,25.5,0.0,0.0,8.1,15.8,0
2026-06-24T01:00,Brussels,24.8,0.0,0.0,10.3,20.9,0
2026-06-24T02:00,Brussels,23.8,0.0,0.0,10.1,21.2,0
2026-06-24T03:00,Brussels,23.0,0.0,0.0,9.4,20.2,0
2026-06-24T04:00,Brussels,22.4,0.0,0.0,9.2,19.1,0
2026-06-24T05:00,Brussels,21.9,0.0,0.0,8.7,18.7,0
2026-06-24T06:00,Brussels,21.6,0.0,0.0,8.3,17.6,0
2026-06-24T07:00,Brussels,22.3,0.0,0.0,8.2,17.3,0
2026-06-24T08:00,Brussels,24.3,0.0,0.0,6.4,17.3,0
2026-06-24T09:00,Brussels,27.1,0.0,0.0,4.0,14.0,0
2026-06-24T10:00,Brussels,29.5,0.0,0.0,4.7,16.9,0
2026-06-24T11:00,Brussels,31.5,0.0,0.0,5.5,19.8,0
2026-06-24T12:00,Brussels,33.0,0.0,0.0,5.2,20.9,0
2026-06-24T13:00,Brussels,34.1,0.0,0.0,3.9,20.2,0
2026-06-24T14:00,Brussels,34.6,0.0,0.0,2.9,18.7,0
2026-06-24T15:00,Brussels,35.7,0.0,0.0,3.1,17.3,1
2026-06-24T16:00,Brussels,36.2,0.0,0.0,2.9,17.6,0
2026-06-24T17:00,Brussels,36.4,0.0,0.0,0.3,16.6,0
2026-06-24T18:00,Brussels,36.2,0.0,0.0,2.2,14.4,0
2026-06-24T19:00,Brussels,35.4,0.0,0.0,4.9,18.0,0
2026-06-24T20:00,Brussels,34.5,0.0,0.0,8.4,18.4,2
2026-06-24T21:00,Brussels,33.6,0.0,0.0,8.4,22.3,2
2026-06-24T22:00,Brussels,32.5,0.0,0.0,5.6,20.2,1
2026-06-24T23:00,Brussels,30.9,0.0,0.0,7.8,15.5,1
2026-06-25T00:00,Brussels,29.4,0.0,0.0,7.9,20.2,0
2026-06-25T01:00,Brussels,28.3,0.0,0.0,7.6,17.3,1
2026-06-25T02:00,Brussels,27.2,0.0,0.0,7.2,17.3,0
2026-06-25T03:00,Brussels,26.8,0.0,0.0,8.0,17.6,0
2026-06-25T04:00,Brussels,25.9,0.0,0.0,9.0,19.8,0
2026-06-25T05:00,Brussels,25.1,0.0,0.0,8.9,19.8,0
2026-06-25T06:00,Brussels,24.5,0.0,0.0,8.5,18.7,0
2026-06-25T07:00,Brussels,24.8,0.0,0.0,8.6,19.4,0
2026-06-25T08:00,Brussels,26.2,0.0,0.0,7.8,20.9,0
2026-06-25T09:00,Brussels,27.9,0.0,0.0,8.0,22.7,0
2026-06-25T10:00,Brussels,29.9,0.0,0.0,8.2,24.8,0
2026-06-25T11:00,Brussels,31.9,0.0,0.0,8.6,26.3,0
2026-06-25T12:00,Brussels,33.6,0.0,0.0,9.7,29.5,0
2026-06-25T13:00,Brussels,34.9,0.0,0.0,10.9,32.0,0
2026-06-25T14:00,Brussels,35.9,0.0,0.0,11.3,34.6,0
2026-06-25T15:00,Brussels,36.1,0.0,0.0,11.5,33.8,0
2026-06-25T16:00,Brussels,36.2,0.0,0.0,9.7,33.8,3
2026-06-25T17:00,Brussels,35.8,0.0,0.0,10.1,29.5,3
2026-06-25T18:00,Brussels,35.2,0.0,0.0,11.7,31.7,3
2026-06-25T19:00,Brussels,35.1,0.0,0.0,11.7,31.0,3
2026-06-25T20:00,Brussels,34.2,0.0,0.0,13.8,32.8,3
2026-06-25T21:00,Brussels,33.3,0.0,0.0,12.7,33.1,3
2026-06-25T22:00,Brussels,31.6,0.0,0.0,14.2,32.0,2
2026-06-25T23:00,Brussels,30.3,0.0,0.0,13.9,32.8,3
2026-06-26T00:00,Brussels,29.4,0.0,0.0,13.2,31.0,2
2026-06-26T01:00,Brussels,28.5,0.0,0.0,13.0,29.2,0
2026-06-26T02:00,Brussels,27.7,0.0,0.0,12.4,28.4,0
2026-06-26T03:00,Brussels,26.9,0.0,0.0,11.8,27.4,1
2026-06-26T04:00,Brussels,26.3,0.0,0.0,10.9,26.3,2
2026-06-26T05:00,Brussels,25.9,0.0,0.0,10.7,24.1,2
2026-06-26T06:00,Brussels,25.8,0.0,0.0,11.1,23.4,3
2026-06-26T07:00,Brussels,26.9,0.0,0.0,11.2,24.5,3
2026-06-26T08:00,Brussels,28.8,0.0,0.0,9.4,22.3,3
2026-06-26T09:00,Brussels,30.9,0.0,0.0,8.0,22.0,2
2026-06-26T10:00,Brussels,33.0,0.0,0.0,8.4,24.1,2
2026-06-26T11:00,Brussels,34.8,0.0,0.0,7.7,24.5,3
2026-06-26T12:00,Brussels,36.1,0.0,0.0,7.4,24.5,2
2026-06-26T13:00,Brussels,37.0,0.0,0.0,9.9,29.9,1
2026-06-26T14:00,Brussels,36.8,0.7,0.7,12.0,33.1,53
2026-06-26T15:00,Brussels,35.9,0.0,0.0,5.5,30.2,0
2026-06-26T16:00,Brussels,36.8,0.0,0.0,5.1,26.3,1
2026-06-26T17:00,Brussels,36.2,0.0,0.0,4.2,24.1,1
2026-06-26T18:00,Brussels,34.9,0.0,0.0,11.4,31.0,3
2026-06-26T19:00,Brussels,33.7,0.0,0.0,11.7,32.4,3
2026-06-26T20:00,Brussels,32.9,0.0,0.0,9.2,30.2,3
2026-06-26T21:00,Brussels,32.4,0.0,0.0,6.6,24.8,3
2026-06-26T22:00,Brussels,31.8,0.0,0.0,4.8,16.2,2
2026-06-26T23:00,Brussels,30.1,0.0,0.0,9.2,21.2,0
2026-06-27T00:00,Brussels,27.6,0.0,0.0,10.1,24.1,1
2026-06-27T01:00,Brussels,26.2,0.0,0.0,6.7,23.0,1
2026-06-27T02:00,Brussels,23.9,0.0,0.0,7.9,15.8,0
2026-06-27T03:00,Brussels,23.2,0.0,0.0,5.6,15.5,0
2026-06-27T04:00,Brussels,22.8,0.0,0.0,3.5,11.2,0
2026-06-27T05:00,Brussels,22.4,0.0,0.0,2.4,6.8,2
2026-06-27T06:00,Brussels,22.1,0.0,0.0,1.5,7.6,2
2026-06-27T07:00,Brussels,23.2,0.0,0.0,4.7,10.4,2
2026-06-27T08:00,Brussels,24.1,0.0,0.0,5.8,12.6,2
2026-06-27T09:00,Brussels,24.9,0.0,0.0,9.0,24.1,3
2026-06-27T10:00,Brussels,24.5,0.0,0.0,8.3,24.5,3
2026-06-27T11:00,Brussels,24.8,0.0,0.0,9.6,28.4,3
2026-06-27T12:00,Brussels,27.7,0.0,0.0,10.3,29.2,3
2026-06-27T13:00,Brussels,29.0,0.0,0.0,11.7,32.4,2
2026-06-27T14:00,Brussels,30.6,0.0,0.0,12.8,37.1,1
2026-06-27T15:00,Brussels,32.0,0.0,0.0,10.4,34.9,1
2026-06-27T16:00,Brussels,32.3,0.0,0.0,12.0,33.5,0
2026-06-27T17:00,Brussels,32.3,0.0,0.0,13.9,36.7,1
2026-06-27T18:00,Brussels,31.8,0.0,0.0,13.1,37.4,3
2026-06-27T19:00,Brussels,31.9,0.0,0.0,8.8,33.5,3
2026-06-27T20:00,Brussels,29.9,0.3,0.3,9.5,36.0,51
2026-06-27T21:00,Brussels,27.8,0.0,0.0,14.5,34.9,0
2026-06-27T22:00,Brussels,26.4,0.0,0.0,12.2,32.8,1
2026-06-27T23:00,Brussels,25.3,0.0,0.0,11.5,28.4,1
2026-06-28T00:00,Brussels,24.6,0.0,0.0,8.1,25.6,3
2026-06-28T01:00,Brussels,24.3,0.0,0.0,4.9,17.3,3
2026-06-28T02:00,Brussels,22.5,0.1,0.1,8.5,12.2,51
2026-06-28T03:00,Brussels,22.2,0.0,0.0,4.1,17.6,3
2026-06-28T04:00,Brussels,21.3,0.0,0.0,7.5,15.1,0
2026-06-28T05:00,Brussels,20.8,0.0,0.0,8.6,17.6,0
2026-06-28T06:00,Brussels,20.5,0.0,0.0,8.8,18.4,0
2026-06-28T07:00,Brussels,21.1,0.0,0.0,8.0,18.0,0
2026-06-28T08:00,Brussels,22.6,0.0,0.0,7.7,20.2,0
2026-06-28T09:00,Brussels,23.9,0.0,0.0,11.9,31.0,0
2026-06-28T10:00,Brussels,25.2,0.0,0.0,11.4,32.4,0
2026-06-28T11:00,Brussels,26.7,0.0,0.0,10.3,31.7,0
2026-06-28T12:00,Brussels,27.6,0.0,0.0,11.6,33.8,3
2026-06-28T13:00,Brussels,28.5,0.0,0.0,13.2,37.4,3
2026-06-28T14:00,Brussels,27.8,0.2,0.2,14.6,43.2,51
2026-06-28T15:00,Brussels,27.1,0.0,0.0,11.3,43.2,3
2026-06-28T16:00,Brussels,27.1,0.0,0.0,10.9,30.6,3
2026-06-28T17:00,Brussels,27.8,0.0,0.0,11.5,32.0,1
2026-06-28T18:00,Brussels,27.8,0.0,0.0,12.7,35.3,1
2026-06-28T19:00,Brussels,26.6,0.0,0.0,14.3,37.4,0
2026-06-28T20:00,Brussels,25.0,0.0,0.0,12.7,37.4,1
2026-06-28T21:00,Brussels,23.8,0.0,0.0,11.1,31.0,1
2026-06-28T22:00,Brussels,22.8,0.0,0.0,9.1,27.0,1
2026-06-28T23:00,Brussels,22.2,0.0,0.0,6.1,20.9,3
2026-06-29T00:00,Brussels,21.7,0.0,0.0,6.2,14.8,1
2026-06-29T01:00,Brussels,20.8,0.0,0.0,7.4,14.4,0
2026-06-29T02:00,Brussels,19.8,0.0,0.0,12.1,19.8,2
2026-06-29T03:00,Brussels,19.2,0.0,0.0,10.3,25.6,2
2026-06-29T04:00,Brussels,18.5,0.0,0.0,12.0,26.6,2
2026-06-29T05:00,Brussels,17.4,0.0,0.0,9.6,29.5,3
2026-06-29T06:00,Brussels,16.6,0.0,0.0,8.7,21.2,3
2026-06-29T07:00,Brussels,16.8,0.0,0.0,8.9,20.9,2
2026-06-29T08:00,Brussels,17.2,0.0,0.0,8.1,22.3,0
2026-06-29T09:00,Brussels,18.5,0.0,0.0,9.6,25.9,0
2026-06-29T10:00,Brussels,19.8,0.0,0.0,6.9,26.3,2
2026-06-29T11:00,Brussels,21.1,0.0,0.0,6.7,22.7,2
2026-06-29T12:00,Brussels,22.2,0.0,0.0,7.4,24.5,3
2026-06-29T13:00,Brussels,23.0,0.0,0.0,7.8,25.6,3
2026-06-29T14:00,Brussels,23.6,0.0,0.0,7.4,26.6,2
2026-06-29T15:00,Brussels,24.0,0.0,0.0,6.7,24.8,1
2026-06-29T16:00,Brussels,24.3,0.0,0.0,6.9,24.1,1
2026-06-29T17:00,Brussels,24.4,0.0,0.0,8.0,25.9,0
2026-06-29T18:00,Brussels,24.1,0.0,0.0,8.7,26.3,0
2026-06-29T19:00,Brussels,23.9,0.0,0.0,7.7,25.9,0
2026-06-29T20:00,Brussels,23.4,0.0,0.0,8.8,24.1,0
2026-06-29T21:00,Brussels,21.3,0.0,0.0,12.3,29.9,0
2026-06-29T22:00,Brussels,19.2,0.0,0.0,11.2,31.0,0
2026-06-29T23:00,Brussels,18.4,0.0,0.0,7.1,25.2,0
2026-06-30T00:00,Brussels,17.9,0.0,0.0,7.0,15.1,0
2026-06-30T01:00,Brussels,17.5,0.0,0.0,7.1,15.1,0
2026-06-30T02:00,Brussels,16.3,0.0,0.0,6.1,14.8,0
2026-06-30T03:00,Brussels,15.9,0.0,0.0,4.7,11.9,0
2026-06-30T04:00,Brussels,15.6,0.0,0.0,5.2,11.2,1
2026-06-30T05:00,Brussels,15.3,0.0,0.0,3.8,11.5,1
2026-06-30T06:00,Brussels,15.1,0.0,0.0,2.2,7.9,1
2026-06-30T07:00,Brussels,16.0,0.0,0.0,1.3,5.4,2
2026-06-30T08:00,Brussels,17.1,0.0,0.0,0.9,10.4,3
2026-06-30T09:00,Brussels,18.6,0.0,0.0,2.3,11.9,3
2026-06-30T10:00,Brussels,20.2,0.0,0.0,2.3,13.7,3
2026-06-30T11:00,Brussels,20.3,0.0,0.0,2.9,14.0,3
2026-06-30T12:00,Brussels,20.3,0.0,0.0,3.1,13.0,3
2026-06-30T13:00,Brussels,20.2,0.0,0.0,5.5,16.2,3
2026-06-30T14:00,Brussels,20.7,0.9,0.9,7.1,22.7,53
2026-06-30T15:00,Brussels,21.2,0.0,0.0,7.4,22.3,3
2026-06-30T16:00,Brussels,22.1,0.0,0.0,8.0,24.1,3
2026-06-30T17:00,Brussels,21.6,0.0,0.0,8.6,24.5,3
2026-06-30T18:00,Brussels,21.6,0.0,0.0,6.7,23.8,2
2026-06-30T19:00,Brussels,21.7,0.0,0.0,5.3,20.2,2
2026-06-30T20:00,Brussels,20.5,0.0,0.0,6.8,16.9,1
2026-06-30T21:00,Brussels,19.6,0.1,0.1,4.9,19.8,51
2026-06-30T22:00,Brussels,18.8,0.0,0.0,2.0,12.6,1
2026-06-30T23:00,Brussels,18.5,0.0,0.0,0.4,5.4,1
2026-07-01T00:00,Brussels,18.0,0.0,0.0,2.3,5.0,1
2026-07-01T01:00,Brussels,17.3,0.0,0.0,3.6,7.2,0
2026-07-01T02:00,Brussels,15.6,0.0,0.0,3.6,8.3,0
2026-07-01T03:00,Brussels,15.2,0.0,0.0,6.2,11.5,0
2026-07-01T04:00,Brussels,14.7,0.0,0.0,8.7,17.3,0
2026-07-01T05:00,Brussels,13.9,0.0,0.0,8.9,18.0,0
2026-07-01T06:00,Brussels,13.2,0.0,0.0,9.3,19.1,0
2026-07-01T07:00,Brussels,13.6,0.0,0.0,7.3,19.1,0
2026-07-01T08:00,Brussels,14.8,0.0,0.0,6.5,20.2,0
2026-07-01T09:00,Brussels,16.5,0.0,0.0,6.5,19.8,0
2026-07-01T10:00,Brussels,18.8,0.0,0.0,7.6,23.4,1
2026-07-01T11:00,Brussels,19.9,0.0,0.0,7.1,23.4,1
2026-07-01T12:00,Brussels,21.3,0.2,0.2,7.8,24.8,51
2026-07-01T13:00,Brussels,22.2,0.5,0.5,9.6,27.7,53
2026-07-01T14:00,Brussels,22.3,0.8,0.8,12.1,30.6,53
2026-07-01T15:00,Brussels,22.9,0.2,0.2,11.1,32.0,51
2026-07-01T16:00,Brussels,23.5,0.2,0.2,10.4,31.3,51
2026-07-01T17:00,Brussels,23.8,0.0,0.0,11.2,30.6,1
2026-07-01T18:00,Brussels,23.4,0.1,0.1,11.3,31.7,51
2026-07-01T19:00,Brussels,23.0,0.1,0.1,10.9,30.6,51
2026-07-01T20:00,Brussels,22.0,0.1,0.1,11.8,28.4,51
2026-07-01T21:00,Brussels,20.8,0.0,0.0,10.2,28.4,2
2026-07-01T22:00,Brussels,19.7,0.0,0.0,6.1,24.1,1
2026-07-01T23:00,Brussels,19.0,0.0,0.0,2.5,13.0,0
2026-07-02T00:00,Brussels,18.6,0.0,0.0,3.9,7.9,0
2026-07-02T01:00,Brussels,18.1,0.0,0.0,7.9,15.5,0
2026-07-02T02:00,Brussels,16.7,0.0,0.0,9.8,20.2,0
2026-07-02T03:00,Brussels,16.0,0.0,0.0,11.2,23.4,0
2026-07-02T04:00,Brussels,15.5,0.0,0.0,12.2,25.6,0
2026-07-02T05:00,Brussels,15.2,0.0,0.0,13.2,27.7,0
2026-07-02T06:00,Brussels,15.1,0.0,0.0,14.3,30.2,0
2026-07-02T07:00,Brussels,15.7,0.0,0.0,13.2,31.7,0
2026-07-02T08:00,Brussels,16.8,0.0,0.0,15.9,35.6,0
2026-07-02T09:00,Brussels,17.9,0.0,0.0,17.3,41.4,1
2026-07-02T10:00,Brussels,19.6,0.0,0.0,19.7,46.4,3
2026-07-02T11:00,Brussels,19.7,0.0,0.0,21.7,52.6,3
2026-07-02T12:00,Brussels,19.1,0.1,0.1,20.5,51.8,51
2026-07-02T13:00,Brussels,18.9,0.1,0.1,21.7,50.4,51
2026-07-02T14:00,Brussels,18.4,0.4,0.4,14.1,51.5,51
2026-07-02T15:00,Brussels,19.3,0.3,0.3,15.0,37.1,51
2026-07-02T16:00,Brussels,21.0,0.7,0.7,15.8,39.6,53
2026-07-02T17:00,Brussels,22.5,0.8,0.8,14.4,40.0,53
2026-07-02T18:00,Brussels,23.5,0.1,0.1,14.3,36.0,51
2026-07-02T19:00,Brussels,22.8,0.0,0.0,15.4,37.1,0
2026-07-02T20:00,Brussels,21.0,0.0,0.0,15.5,38.2,1
2026-07-02T21:00,Brussels,19.5,0.0,0.0,11.1,36.0,0
2026-07-02T22:00,Brussels,18.1,0.0,0.0,6.9,24.1,0
2026-07-02T23:00,Brussels,17.1,0.0,0.0,6.3,14.4,0
2026-07-03T00:00,Brussels,16.3,0.0,0.0,4.4,12.2,0
2026-07-03T01:00,Brussels,15.6,0.0,0.0,3.1,9.0,0
2026-07-03T02:00,Brussels,14.4,0.0,0.0,3.3,6.5,0
2026-07-03T03:00,Brussels,13.9,0.0,0.0,1.5,6.8,0
2026-07-03T04:00,Brussels,13.2,0.0,0.0,2.3,5.0,0
2026-07-03T05:00,Brussels,12.7,0.0,0.0,2.8,5.8,2
2026-07-03T06:00,Brussels,12.4,0.0,0.0,3.9,7.9,2
2026-07-03T07:00,Brussels,13.2,0.0,0.0,5.4,11.2,3
2026-07-03T08:00,Brussels,14.9,0.0,0.0,4.6,12.6,2
2026-07-03T09:00,Brussels,17.3,0.0,0.0,3.8,13.7,2
2026-07-03T10:00,Brussels,18.9,0.0,0.0,5.2,18.0,3
2026-07-03T11:00,Brussels,19.8,0.0,0.0,6.9,22.0,2
2026-07-03T12:00,Brussels,20.9,0.0,0.0,10.0,28.8,2
2026-07-03T13:00,Brussels,21.8,0.0,0.0,10.4,30.2,2
2026-07-03T14:00,Brussels,22.5,0.0,0.0,10.1,30.6,0
2026-07-03T15:00,Brussels,23.1,0.0,0.0,10.4,30.6,2
2026-07-03T16:00,Brussels,23.3,0.0,0.0,11.7,33.1,2
2026-07-03T17:00,Brussels,22.5,0.0,0.0,14.3,37.8,2
2026-07-03T18:00,Brussels,21.2,0.0,0.0,14.9,40.3,1
2026-07-03T19:00,Brussels,20.2,0.0,0.0,13.4,38.5,0
2026-07-03T20:00,Brussels,19.8,0.0,0.0,11.2,34.2,2
2026-07-03T21:00,Brussels,18.9,0.0,0.0,9.4,27.7,1
2026-07-03T22:00,Brussels,17.9,0.0,0.0,5.9,22.7,1
2026-07-03T23:00,Brussels,17.1,0.0,0.0,3.0,12.6,0
2026-07-04T00:00,Brussels,16.8,0.0,0.0,0.2,7.2,0
